Valor,,Etiqueta
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0804,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0805,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0806,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0807,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0808,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0809,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0810,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0811,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
h0812,1,Nunca (0 veces en las últimas 4 semanas)
,2,Raramente (1-2 veces en las últimas 4 semanas)
,3,A veces (3-10 veces en las últimas 4 semanas)
,4,Frecuentemente (11-20 veces en las últimas 4 semana)
,5,Siempre (Más de 20 veces en las últimas 4 semanas)
,88,No aplica
,99,No sabe
nota08a1,1,Favor de Continuar
h08a01,1,Integrante del hogar?
,2,Empleado(a) o administrador(a) del edificio/hogar?
,3,"Nadie, el suministro es automático?"
,4,Otro
,5,No sabe
,6,No responde
nota08a2,1,Favor de Continuar
h08a03,1,Diario
,2,De cuatro a seis días a la semana
,3,De uno a tres días a la semana
,4,De una a tres veces en las últimas 4 semanas
,5,No me ha llegado agua en las últimas 4 semanas
,6,"No sabe, Desconozco la frecuencia"
,7,No responde
h08a0401,1,Sí
,2,No
,99,No responde
h08a0402,1,Sí
,2,No
,99,No responde
h08a0403,1,Sí
,2,No
,99,No responde
h08a0404,1,Sí
,2,No
,99,No responde
h08a0405,1,Sí
,2,No
,99,No responde
h08a0406,1,Sí
,2,No
,99,No responde
h08a0407,1,Sí
,2,No
,99,No responde
h08a0408,1,Sí
,2,No
,99,No responde
h08a0409,1,Sí
,2,No
,99,No responde
h08a06,1,Enero
,2,Febrero
,3,Marzo
,4,Abril
,5,Mayo
,6,Junio
,7,Julio
,8,Agosto
,9,Septiembre
,10,Octubre
,11,Noviembre
,12,Diciembre
,13,Nunca falta agua/ no escaseó en los últimos 12 meses
,99,No responde
h08a07,1,Menos de una semana
,2,Entre una semana y cuatro semanas
,3,De dos a tres meses
,4,Más de tres meses
,96,No sabe
,99,No responde
h08a08,1,Diario?
,2,De cuatro a seis días a la semana?
,3,De uno a tres días a la semana?
,4,De una a tres veces durante la temporada de escasez?
,5,No me llego agua durante la temporada de escasez
,6,"No sabe, desconozco la frecuencia"
,7,No responde
nota08a3,1,Favor de Continuar
h08a091,1,Sí
,2,No
h08a09a,1,Sí
,2,No
h08a09b,1,Sí
,2,No
h08a09c,1,Sí
,2,No
h08a09d,1,Sí
,2,No
h08a09e,1,Sí
,2,No
h08a101,1,Sí
,2,No
h08a10a,1,Sí
,2,No
h08a10b,1,Sí
,2,No
h08a10c,1,Sí
,2,No
h08a10d,1,Sí
,2,No
h08a10e,1,Sí
,2,No
nota08a4,1,Favor de Continuar
h08a11,1,01 Agua entubada dentro de la vivienda
,2,02 Agua entubada en el terreno
,3,03 Agua entubada en el terreno de un vecino
,4,04 Agua entubada de una toma o llave comunitaria
,5,05 Agua entubada de un pozo perforado/hincado
,6,06 Garrafón de marca
,7,07 Garrafón de purificadora
,8,08 Botellas de agua
,9,09 Otra agua embotellada
,10,10 Pozo protegido
,11,11 Pozo no protegido
,12,12 Manantial protegido
,13,13 Manantial no protegido
,14,14 Captación de lluvia
,15,15 Pipa
,16,16 Otra fuente
,17,"17 Aguas superficiales (de un rio, arroyo, o lago)"
,18,18 En este hogar no se bebe agua de ninguna fuente
h08a12,1,01 Agua entubada dentro de la vivienda
,2,02 Agua entubada en el terreno
,3,03 Agua entubada en el terreno de un vecino
,4,04 Agua entubada de una toma o llave comunitaria
,5,05 Agua entubada de un pozo perforado/hincado
,6,06 Garrafón de marca
,7,07 Garrafón de purificadora
,8,08 Botellas de agua
,9,09 Otra agua embotellada
,10,10 Pozo protegido
,11,11 Pozo no protegido
,12,12 Manantial protegido
,13,13 Manantial no protegido
,14,14 Captación de lluvia
,15,15 Pipa
,16,16 Otra fuente
,17,"17 Aguas superficiales (de un rio, arroyo, o lago)"
h08a13,1,01 Agua entubada dentro de la vivienda
,2,02 Agua entubada en el terreno
,3,03 Agua entubada en el terreno de un vecino
,4,04 Agua entubada de una toma o llave comunitaria
,5,05 Agua entubada de un pozo perforado/hincado
,6,06 Garrafón de marca
,7,07 Garrafón de purificadora
,8,08 Botellas de agua
,9,09 Otra agua embotellada
,10,10 Pozo protegido
,11,11 Pozo no protegido
,12,12 Manantial protegido
,13,13 Manantial no protegido
,14,14 Captación de lluvia
,15,15 Pipa
,16,16 Otra fuente
,17,"17 Aguas superficiales (de un rio, arroyo, o lago)"
nota12,1,Favor de Continuar
nota16,1,Favor de Continuar
completa,1,ENTREVISTA COMPLETA (Favor de continuar)
,2,ENTREVISTA INCOMPLETA
,3,INFORMANTE INADECUADO
,4,ENTREVISTA APLAZADA (HACER CITA)
,5,AUSENTE DE PERSONAS EN EL MOMENTO DE LA VISITA
,6,SE NEGÓ A DAR INFORMACIÓN
,7,VIVIENDA DESHABITADA
,8,VIVIENDA DE USO TEMPORAL
,9,HABLA ALGUNA LENGUA EXTRANGERA
,10,NO ES VIVIENDA
,11,OTRO
,12,"SE NEGÓ, POR HABER ALGUN ENFERMO DE COVID EN EL HOGAR"
estrato,"1,00",Rural  ( <2500 Hab )
,"2,00","Urbano ( 2500-99,999 Hab)"
,"3,00",Metropolitano (100mil y + Hab)
indigena_h,1,Si uno o más de sus integrantes refieren hablar alguna lengua indigena
,2,No hay integrantes que hablen lenguas indígenas
